epoch,train_loss,test_loss,test_acc,lr
1,0.3460779246717278,0.20315858836220518,0.9394,0.1
2,0.12498620214727102,0.12321811808372557,0.9622,0.1
3,0.09622294587025573,0.12635342935178054,0.964,0.1
4,0.07622160291308408,0.10891603318207665,0.9705,0.1
5,0.06617978705663675,0.0835691025490082,0.9759,0.1
6,0.05276489984027536,0.0988509905894189,0.9751,0.1
7,0.04815818381858548,0.09053128814166427,0.9747,0.1
8,0.04167874937322969,0.12782301909942217,0.9703,0.1
9,0.04374660425829075,0.08090140106344207,0.9798,0.1
10,0.03835915123144776,0.11353222162443863,0.9714,0.1
11,0.0323813788468108,0.09604940979217491,0.9778,0.1
12,0.031589817278055835,0.11212092428260129,0.9759,0.1
13,0.027411764225523164,0.11671734255087264,0.9761,0.1
14,0.025703302974165444,0.09927487078226088,0.9792,0.1
15,0.024268411767360828,0.10296104025175713,0.9773,0.1
16,0.02185602176223062,0.10363374874143748,0.9788,0.1
17,0.019265864236469425,0.1231047524237741,0.9776,0.1
18,0.014977012379933109,0.10425781720276475,0.9802,0.1
19,0.015427994466724132,0.11089443166363219,0.98,0.1
20,0.01862569109313256,0.11956253621591316,0.9784,0.1
21,0.024362648306902043,0.12015756544055203,0.9778,0.1
22,0.01934891795501993,0.12253571320553248,0.9744,0.1
23,0.021703566257366434,0.12015609677382984,0.9775,0.1
24,0.01828546146066207,0.12537964864691492,0.9762,0.1
25,0.021237129629455776,0.10555511429638635,0.9805,0.1
26,0.015437206173786057,0.12489412447216607,0.9784,0.1
27,0.013584661623323278,0.11891268847186943,0.9799,0.1
28,0.015834780346837517,0.13285603058324472,0.9792,0.1
29,0.016660091167999467,0.11614373589265747,0.9807,0.1
30,0.016437119177323933,0.12819549790932952,0.9799,0.1
31,0.013471783807635838,0.10886028692038438,0.9813,0.1
32,0.012931556698725886,0.15999488728854297,0.9773,0.1
33,0.0087935148355099,0.1210177846278224,0.9813,0.1
34,0.008242699527077364,0.13982883146327055,0.9788,0.1
35,0.009374132215107469,0.18485534279392526,0.9728,0.1
36,0.012870581366814056,0.12851778090327837,0.9798,0.1
37,0.01146713103879888,0.15918659719717013,0.9763,0.1
38,0.015581640578595507,0.16453002262101835,0.9773,0.1
39,0.009026128789847133,0.167216221570937,0.9781,0.1
40,0.012029949399816307,0.1421910330869361,0.9793,0.1
41,0.013783513751273322,0.16128966475344325,0.9774,0.1
42,0.01492263861887392,0.14109429940820162,0.9782,0.1
43,0.008947368465347962,0.15621414558856034,0.9787,0.1
44,0.009988062210519863,0.1706364852397916,0.9776,0.1
45,0.008648976825177053,0.14283484228989518,0.979,0.1
46,0.004771343131540873,0.13823949784112782,0.9811,0.1
47,0.0029713816935406203,0.15953173546239785,0.9806,0.1
48,0.003283915978939223,0.1499767657057287,0.9823,0.1
49,0.011841027898228561,0.14065301388293006,0.9809,0.1
50,0.006082884546876552,0.17526286918496636,0.9795,0.1
51,0.0038904615227651623,0.15476123690008628,0.9804,0.1
52,0.01096318451690407,0.14108652546791514,0.9791,0.1
53,0.004610771790977752,0.13974592143953657,0.9819,0.1
54,0.006005833348247014,0.14881896373265746,0.9797,0.1
55,0.007169834964152691,0.16255879428861875,0.9789,0.1
56,0.008663408117117508,0.15468047046521108,0.9814,0.1
57,0.008261379089534655,0.14341326425301223,0.9817,0.1
58,0.016011892930218243,0.19323107034245815,0.9732,0.1
59,0.022075166376433464,0.18085602280275628,0.975,0.1
60,0.014848208468195881,0.17023369182635503,0.98,0.1
61,0.01579437004758443,0.1786508668831217,0.9804,0.1
62,0.01071141872720975,0.18381124372271093,0.9771,0.1
63,0.00930319742225071,0.1503623264067005,0.9827,0.1
