epoch,train_loss,test_loss,test_acc,lr
46,0.00017497038070752728,0.14331137944199956,0.9836,0.010000000000000002
47,0.00016836167379625708,0.14391655352372557,0.9836,0.010000000000000002
48,0.00016196164565063906,0.14438664582191965,0.9836,0.010000000000000002
49,0.00015294845357571873,0.14490385871261657,0.9835,0.010000000000000002
50,0.00014498489582660833,0.14541904786090454,0.9837,0.010000000000000002
51,0.00013829975499878475,0.14598322894321414,0.984,0.010000000000000002
52,0.00013194055559655126,0.14650638554829903,0.984,0.010000000000000002
53,0.00012665575764364957,0.14700580250869796,0.984,0.010000000000000002
54,0.0001371607391281223,0.14752637300555685,0.984,0.010000000000000002
55,0.00011643336717136085,0.14811597074921204,0.984,0.010000000000000002
56,0.00011223664994012966,0.14857176089946658,0.984,0.010000000000000002
57,0.00010832202924928028,0.1489418251053622,0.984,0.010000000000000002
58,0.00010273610716937286,0.14931446592924016,0.984,0.010000000000000002
59,9.834027589046092e-05,0.14970855500085797,0.9839,0.010000000000000002
60,9.470019560437152e-05,0.1501615532205502,0.984,0.0010000000000000002
61,9.140190730395983e-05,0.15020025718557062,0.984,0.0010000000000000002
62,9.108656503025902e-05,0.1502394766922716,0.984,0.0010000000000000002
63,9.08086309815847e-05,0.15027946416573132,0.984,0.0010000000000000002
64,9.046523578824822e-05,0.1503186557702869,0.984,0.0010000000000000002
65,9.016346054754728e-05,0.15035786863619321,0.984,0.0010000000000000002
66,8.985321038130557e-05,0.1503972702853608,0.984,0.0010000000000000002
67,8.95610690030118e-05,0.1504368600675775,0.984,0.0010000000000000002
68,8.92593520992859e-05,0.15047413437187096,0.984,0.0010000000000000002
69,8.896765619252247e-05,0.15051344108147047,0.984,0.0010000000000000002
70,8.869939876344108e-05,0.15055092325749145,0.984,0.0010000000000000002
71,8.840512433449922e-05,0.15059079885827042,0.984,0.0010000000000000002
72,8.810582267742892e-05,0.15063036091629403,0.984,0.0010000000000000002
73,8.781818928441009e-05,0.1506691304390295,0.984,0.0010000000000000002
74,8.755979423250613e-05,0.1507075746385031,0.984,0.0010000000000000002
75,8.732921153686703e-05,0.15074699504859923,0.984,0.0010000000000000002
76,8.726634993280811e-05,0.15078655755738343,0.984,0.0010000000000000002
77,8.669610551221145e-05,0.15082561100581318,0.984,0.0010000000000000002
78,8.642191500012175e-05,0.150862392252685,0.984,0.0010000000000000002
79,8.614731138267141e-05,0.1509007591199801,0.984,0.0010000000000000002
80,8.588435713557313e-05,0.15093905213975267,0.984,0.0010000000000000002
81,8.561561496934437e-05,0.15097705483071053,0.984,0.0010000000000000002
82,8.535667594782514e-05,0.15101524380416886,0.984,0.0010000000000000002
83,8.508430544919273e-05,0.15105464759168788,0.984,0.0010000000000000002
84,8.482035206632483e-05,0.15109270274563028,0.984,0.0010000000000000002
85,8.455215225389108e-05,0.15112880117187621,0.984,0.0010000000000000002
86,8.430600694623486e-05,0.1511671459405681,0.984,0.0010000000000000002
87,8.404528355096358e-05,0.15120548413619353,0.984,0.0010000000000000002
88,8.378570283432986e-05,0.1512443957265678,0.984,0.0010000000000000002
89,8.353252240521764e-05,0.15128022588285736,0.984,0.0010000000000000002
90,8.32767055236173e-05,0.151316748242047,0.984,0.00010000000000000003
91,8.302185957087218e-05,0.15131946796672774,0.984,0.00010000000000000003
92,8.299887663646689e-05,0.1513222297355571,0.984,0.00010000000000000003
93,8.29767423499945e-05,0.15132487913457376,0.984,0.00010000000000000003
94,8.295457919303462e-05,0.15132759638472218,0.984,0.00010000000000000003
95,8.294689599132188e-05,0.1513303054485059,0.984,0.00010000000000000003
96,8.291062429307755e-05,0.15133312352274308,0.984,0.00010000000000000003
97,8.28886847938267e-05,0.1513357299160682,0.984,0.00010000000000000003
98,8.286726744825292e-05,0.15133814023423794,0.9841,0.00010000000000000003
99,8.285507069847564e-05,0.15134095111274856,0.9841,0.00010000000000000003
100,8.282415770977173e-05,0.1513436636439924,0.9841,0.00010000000000000003
