epoch,train_loss,test_loss,test_acc,lr
58,8.917278150962231e-05,0.13370635851043786,0.9824,0.010000000000000002
59,8.509779414383927e-05,0.13417142079179295,0.9824,0.010000000000000002
60,8.134901248397717e-05,0.13460285788736182,0.9825,0.0010000000000000002
61,7.749331296768733e-05,0.1346458464074465,0.9825,0.0010000000000000002
62,7.721502848937332e-05,0.13468848324638835,0.9825,0.0010000000000000002
63,7.67635189762533e-05,0.13473112601012927,0.9825,0.0010000000000000002
64,7.637689914322411e-05,0.13477327699575894,0.9825,0.0010000000000000002
65,7.600396846112654e-05,0.1348152055235487,0.9825,0.0010000000000000002
66,7.563960767548752e-05,0.13485639486999598,0.9825,0.0010000000000000002
67,7.52881008642915e-05,0.1348977069197295,0.9825,0.0010000000000000002
68,7.494660271882928e-05,0.13493998549987765,0.9825,0.0010000000000000002
69,7.461098974118069e-05,0.13498112615532673,0.9825,0.0010000000000000002
70,7.428713924427348e-05,0.13502297877501818,0.9825,0.0010000000000000002
71,7.403502789940668e-05,0.13506324955898877,0.9825,0.0010000000000000002
72,7.358889545629553e-05,0.13510440456745337,0.9825,0.0010000000000000002
73,7.32573363681514e-05,0.13514481922508997,0.9825,0.0010000000000000002
74,7.293415857167744e-05,0.13518552792906718,0.9825,0.0010000000000000002
75,7.261098637034677e-05,0.13522531842636165,0.9825,0.0010000000000000002
76,7.229438845603906e-05,0.1352654540126973,0.9825,0.0010000000000000002
77,7.197388934282018e-05,0.13530652714872735,0.9825,0.0010000000000000002
78,7.184677662607584e-05,0.1353450441471721,0.9825,0.0010000000000000002
79,7.13518603758813e-05,0.13538533971221983,0.9825,0.0010000000000000002
80,7.104564652220343e-05,0.13542400725535747,0.9825,0.0010000000000000002
81,7.073979103327981e-05,0.1354642239971145,0.9826,0.0010000000000000002
82,7.044416962871702e-05,0.13550437133858817,0.9826,0.0010000000000000002
83,7.022744706829028e-05,0.1355418909367493,0.9825,0.0010000000000000002
84,6.985174858268536e-05,0.13558259136157869,0.9825,0.0010000000000000002
85,6.954772821671016e-05,0.13562091669964424,0.9825,0.0010000000000000002
86,6.94309070921142e-05,0.13565928736521335,0.9825,0.0010000000000000002
87,6.896500849654482e-05,0.135700134045356,0.9825,0.0010000000000000002
88,6.868151347183336e-05,0.13573708088097752,0.9825,0.0010000000000000002
89,6.839441422062882e-05,0.1357772327811501,0.9825,0.0010000000000000002
90,6.811460130297645e-05,0.13581294625846743,0.9825,0.00010000000000000003
91,6.783384571438063e-05,0.13581561214278667,0.9825,0.00010000000000000003
92,6.78100274450753e-05,0.13581818127753678,0.9825,0.00010000000000000003
93,6.778807798461252e-05,0.13582084053222618,0.9825,0.00010000000000000003
94,6.778215201541791e-05,0.1358233102688532,0.9825,0.00010000000000000003
95,6.77714074481608e-05,0.13582588296173412,0.9825,0.00010000000000000003
96,6.77461762231852e-05,0.13582845868505136,0.9825,0.00010000000000000003
97,6.769481000441007e-05,0.135831050030594,0.9825,0.00010000000000000003
98,6.768887605599202e-05,0.13583352784505362,0.9825,0.00010000000000000003
99,6.771412814431705e-05,0.1358361063361414,0.9825,0.00010000000000000003
100,6.76254847165953e-05,0.13583870498817635,0.9825,0.00010000000000000003
