epoch,train_loss,test_loss,test_acc,lr
48,0.0001818729447557238,0.08309151489710163,0.9835,0.010000000000000002
49,0.0001810745589285767,0.08313039251377154,0.9835,0.010000000000000002
50,0.0001801571181306105,0.08321776848123262,0.9835,0.010000000000000002
51,0.00017941996379937212,0.08323878887691491,0.9835,0.010000000000000002
52,0.00017839041468239783,0.08327435794074875,0.9835,0.010000000000000002
53,0.0001775640331436122,0.08332303801142373,0.9835,0.010000000000000002
54,0.00017670113298694665,0.08334991922904553,0.9835,0.010000000000000002
55,0.00017594443780679958,0.08341950347278704,0.9835,0.010000000000000002
56,0.00017511047324394793,0.08346988882264014,0.9835,0.010000000000000002
57,0.0001744133051947572,0.08354124440192365,0.9835,0.010000000000000002
58,0.0001735265920977982,0.08356553807023115,0.9835,0.010000000000000002
59,0.00017271344473974043,0.08360776709796088,0.9835,0.010000000000000002
60,0.00017190284995698043,0.08365179698783833,0.9835,0.0010000000000000002
61,0.00017049420239503198,0.08365397665601919,0.9835,0.0010000000000000002
62,0.0001703459540252538,0.08365668429991896,0.9835,0.0010000000000000002
63,0.00017038688369313428,0.0836596636040479,0.9835,0.0010000000000000002
64,0.00017032912158890595,0.08366254562239338,0.9835,0.0010000000000000002
65,0.00017020300910857995,0.08366650476400289,0.9835,0.0010000000000000002
66,0.00017003306227291107,0.08366976619492653,0.9835,0.0010000000000000002
67,0.00017000337235432395,0.08367289199697349,0.9835,0.0010000000000000002
68,0.0001699393748052945,0.08367637141090653,0.9835,0.0010000000000000002
69,0.0001698746310563435,0.08367981543514158,0.9835,0.0010000000000000002
70,0.00016973061750999872,0.08368327089027036,0.9835,0.0010000000000000002
71,0.00016971316887402223,0.08368680228557511,0.9835,0.0010000000000000002
72,0.00016961202451800726,0.08369069731059962,0.9835,0.0010000000000000002
73,0.00016951765548052733,0.08369339906902219,0.9835,0.0010000000000000002
74,0.00016941903590404493,0.08369739136200911,0.9835,0.0010000000000000002
75,0.00016935667111071348,0.08370178954838019,0.9835,0.0010000000000000002
76,0.00016951475244597828,0.08370567218948083,0.9835,0.0010000000000000002
77,0.0001693675975434756,0.08370978735422956,0.9835,0.0010000000000000002
78,0.0001691153305622049,0.08371342897127758,0.9835,0.0010000000000000002
79,0.0001692002105473662,0.08371619516268493,0.9835,0.0010000000000000002
80,0.00016901006063641357,0.08372014549885928,0.9835,0.0010000000000000002
81,0.00016889881790523243,0.08372443223031763,0.9835,0.0010000000000000002
82,0.00016911535625700584,0.08372850013180541,0.9835,0.0010000000000000002
83,0.00016897420830533472,0.08373288775849441,0.9835,0.0010000000000000002
84,0.00016872042342091804,0.08373645234173585,0.9835,0.0010000000000000002
85,0.00016864780192204628,0.08374010594035701,0.9835,0.0010000000000000002
86,0.00016857204726486175,0.08374497534389098,0.9835,0.0010000000000000002
87,0.00016863138208665393,0.08374911058914206,0.9835,0.0010000000000000002
88,0.00016842541442768018,0.08375377694786854,0.9835,0.0010000000000000002
89,0.00016842504618995273,0.08375727336804782,0.9835,0.0010000000000000002
90,0.000168230021941531,0.0837614359357274,0.9835,0.00010000000000000003
91,0.00016811178809547118,0.08376169468031683,0.9835,0.00010000000000000003
92,0.0001680621671788674,0.08376191962299982,0.9835,0.00010000000000000003
93,0.00016815227397869043,0.08376221034726515,0.9835,0.00010000000000000003
94,0.00016809910893164287,0.08376250392658205,0.9835,0.00010000000000000003
95,0.00016821386335870385,0.08376274936211843,0.9835,0.00010000000000000003
96,0.00016807662374186645,0.08376304836248719,0.9835,0.00010000000000000003
97,0.00016803823561011605,0.08376328333311395,0.9835,0.00010000000000000003
98,0.0001681312452443242,0.08376351521214229,0.9835,0.00010000000000000003
99,0.00016804253069884517,0.08376377531876394,0.9835,0.00010000000000000003
100,0.00016808217708827556,0.08376405279755683,0.9835,0.00010000000000000003
