epoch,train_loss,test_loss,test_acc,lr
51,9.522758426904386e-05,0.08941478253445122,0.9834,0.1
52,9.266843686958798e-05,0.08957752162670854,0.9835,0.1
53,9.013990127746794e-05,0.0897771262162483,0.9837,0.1
54,8.782059267442009e-05,0.09000761606108257,0.9834,0.1
55,8.569191001383949e-05,0.09030623132542943,0.9837,0.1
56,8.339479622856776e-05,0.09074311132216667,0.9835,0.1
57,8.13829263783286e-05,0.09084834084689627,0.9834,0.1
58,7.94079776842157e-05,0.09096676433912788,0.9837,0.1
59,7.754616459186064e-05,0.09124331819616421,0.9836,0.1
60,7.570415934219503e-05,0.09155025323838224,0.9834,0.1
61,7.40700702113378e-05,0.09154919920719803,0.9836,0.1
62,7.253899031423371e-05,0.09172922464520991,0.9836,0.1
63,7.092984474880805e-05,0.09208424247084272,0.9836,0.1
64,6.938147578293836e-05,0.09217735541309272,0.9836,0.1
65,6.788881724636566e-05,0.09268620793436756,0.9831,0.1
66,6.645087508303807e-05,0.09247464898770888,0.9835,0.1
67,6.523962860665303e-05,0.09277582688973046,0.9834,0.1
68,6.376455805813752e-05,0.09275051075484247,0.9837,0.1
69,6.268624390052466e-05,0.09314892603271216,0.9833,0.1
70,6.1398805792596e-05,0.09328279922281969,0.9833,0.1
71,6.032039827548531e-05,0.09348266979504603,0.9834,0.1
72,5.915989103470414e-05,0.09371294675181742,0.9834,0.1
73,5.785391883256728e-05,0.09372614979258594,0.9836,0.1
74,5.70732885653158e-05,0.09385230126530573,0.9834,0.1
75,5.606271563611924e-05,0.09421314730963218,0.9834,0.1
76,5.510843986064944e-05,0.0942247631196302,0.9836,0.1
77,5.4145876294893315e-05,0.09450994073752307,0.9834,0.1
78,5.315561598024851e-05,0.09451465996757104,0.9835,0.1
79,5.2213156703731686e-05,0.09460894044606136,0.9835,0.1
80,5.1357332055635575e-05,0.09484483829709059,0.9835,0.1
81,5.058801743012588e-05,0.09492258265227084,0.9834,0.1
82,4.986683201320914e-05,0.09511152951201887,0.9834,0.1
83,4.904474203099775e-05,0.0954097338448086,0.9834,0.1
84,4.814973748841155e-05,0.09541379173240336,0.9835,0.1
85,4.739133080582698e-05,0.09554852879081695,0.9836,0.1
86,4.6731586647321504e-05,0.0958062006650035,0.9834,0.1
87,4.6080040719727983e-05,0.0959213688483108,0.9834,0.1
88,4.5330892377864354e-05,0.09612141405403139,0.9833,0.1
89,4.4661910704440996e-05,0.09612831189412642,0.9834,0.1
90,4.401326519865212e-05,0.09637822704698021,0.9831,0.1
91,4.337879713870743e-05,0.09628321162256395,0.9834,0.1
92,4.278968416266642e-05,0.09657625709419491,0.9834,0.1
93,4.2206413100529e-05,0.09665058127106896,0.9832,0.1
94,4.1591805959967705e-05,0.09678550335268746,0.9834,0.1
95,4.1068094158559476e-05,0.09688822149693528,0.9835,0.1
96,4.0515524863892014e-05,0.0970002605538337,0.9835,0.1
97,3.9908493300302894e-05,0.09711638339491885,0.9832,0.1
98,3.9422989589357314e-05,0.09725678976919815,0.9834,0.1
99,3.8928036082200627e-05,0.0974533401493075,0.9832,0.1
100,3.841679411580677e-05,0.09754701071966428,0.9833,0.1
