epoch,train_loss,test_loss,test_acc,lr
50,0.012082784210289011,0.18813277474995768,0.9789,0.1
51,0.011712012993397277,0.178624830458858,0.9793,0.1
52,0.014538694360418946,0.1727506453380719,0.9789,0.1
53,0.009501109684985595,0.17599761634255465,0.9818,0.1
54,0.011659931761688652,0.20468925638226879,0.9779,0.1
55,0.011758808188396867,0.17220737821297363,0.9816,0.1
56,0.012957619917364535,0.1765256571108121,0.9789,0.1
57,0.007035499358616023,0.1981947421761783,0.9778,0.1
58,0.014700063368818796,0.21133649500411764,0.9779,0.1
59,0.014810246873203682,0.21554025932044454,0.9789,0.1
60,0.015767556024118383,0.220629331825798,0.9775,0.1
61,0.017325445625683854,0.17210016378393717,0.9808,0.1
62,0.01799155339663726,0.1844456934853741,0.9809,0.1
63,0.02176740177562946,0.23925920159191788,0.974,0.1
64,0.044172402392523055,0.20968936665732052,0.9772,0.1
65,0.019178362043814557,0.17786860764360313,0.9786,0.1
66,0.01299903285134882,0.18427570879598523,0.9803,0.1
67,0.009949122183669792,0.1805850982949006,0.9803,0.1
68,0.027623675283857316,0.20798832312009857,0.9773,0.1
69,0.021181355126129515,0.17442283860513072,0.9784,0.1
70,0.017890900564486282,0.21692724582203518,0.9787,0.1
71,0.012309207173246312,0.19874571680538689,0.9801,0.1
72,0.014463645905756817,0.203964763352026,0.9788,0.1
73,0.009185244733300185,0.22255489845409776,0.9799,0.1
74,0.008350904117886778,0.25120784746067126,0.9792,0.1
75,0.02130844849109206,0.22728353105574792,0.9774,0.1
76,0.015153358572349984,0.18805412424604656,0.9811,0.1
77,0.06606523633249022,0.283838949624423,0.9662,0.1
78,0.06909486691978178,0.22176583018522267,0.975,0.1
79,0.03464022056912696,0.21988210505687755,0.9765,0.1
80,0.02859900360629639,0.22127536925545052,0.9779,0.1
81,0.02015288331973639,0.23716600281005626,0.9778,0.1
82,0.020212853756333138,0.3461785598505612,0.9785,0.1
83,0.07668423924203296,0.25976072031970115,0.972,0.1
84,0.0767255900159435,0.3472064420565033,0.9706,0.1
85,0.20674066041500586,1.3724485631300691,0.9188,0.1
86,4.862337337461298,2.3027879083232516,0.1135,0.1
87,2.3045662710153216,2.3020382914573525,0.1135,0.1
88,2.3045267898644974,2.3044487260709143,0.101,0.1
89,2.30460204193587,2.3048927313203267,0.1028,0.1
90,2.3045874607842616,2.3040760110138327,0.101,0.1
91,2.304631656421019,2.3040743633440344,0.1032,0.1
92,2.3045055917076973,2.30265343265169,0.1032,0.1
93,2.3044525402695384,2.3017836998982033,0.1135,0.1
94,2.3050463296202963,2.3028358972755965,0.1135,0.1
95,2.3048129208814867,2.3045613644229377,0.1032,0.1
96,2.304454297907571,2.3031046496834726,0.1135,0.1
97,2.3044570374336324,2.3039797567258216,0.101,0.1
98,2.30434052369742,2.3054837284574083,0.1135,0.1
99,2.304511576319046,2.3039535200519925,0.1032,0.1
100,2.304460937788746,2.303782142651309,0.0958,0.1
